customer_id,first_name,last_name,gender,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,property_valuation,address_id
1194,Audry,Scurrey,Female,1992-03-25,Junior Executive,Telecommunications,Affluent Customer,N,No,1,1194
1195,Ally,Folliott,Female,1978-03-22,VP Marketing,Telecommunications,Mass Customer,N,No,7,1195
1196,Phillie,Bradforth,Female,1998-03-19,Research Nurse,Health,Mass Customer,N,No,3,1196
1197,Isobel,Lampett,Female,1997-10-16,Professor,Financial Services,High Net Worth,N,Yes,9,1197
1198,Alina,Rickson,Female,1973-09-30,Sales Representative,Retail,High Net Worth,N,No,10,1198
1199,Ludovico,Bertot,Male,1958-06-14,VP Accounting,Financial Services,Affluent Customer,N,Yes,6,1199
1200,Hedda,Lathom,Female,1974-04-30,Librarian,Entertainment,High Net Worth,N,No,10,1200
1201,Stephani,Mellhuish,Female,1955-11-28,,Manufacturing,Mass Customer,N,No,10,1201
1202,Rollie,,Male,1992-02-26,Sales Representative,Retail,Mass Customer,N,Yes,5,1202
1203,Claresta,Carnier,Female,1988-05-06,Technical Writer,Health,Affluent Customer,N,No,4,1203
1204,Trudy,Huffy,Female,1971-03-24,Senior Developer,Manufacturing,Affluent Customer,N,Yes,10,1204
1205,Barton,Baudts,Male,1978-06-05,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,9,1205
1206,Lucina,Metcalf,Female,1978-05-07,Paralegal,Financial Services,Mass Customer,N,No,9,1206
1207,Mabel,Marousek,Female,1997-09-25,Engineer IV,Health,Mass Customer,N,No,8,1207
1208,Lira,Durn,Female,1983-12-26,Budget/Accounting Analyst IV,Financial Services,Mass Customer,N,No,9,1208
1209,Jacky,Jerosch,Male,1977-09-06,Senior Developer,Property,High Net Worth,N,Yes,10,1209
1210,Shandie,Sprigg,U,,Programmer II,IT,Mass Customer,N,No,11,1210
1211,Gunar,Petasch,Male,1978-07-23,VP Sales,Financial Services,Affluent Customer,N,Yes,10,1211
1212,Cindy,Freeborn,Female,1968-10-24,Legal Assistant,Property,Affluent Customer,N,No,7,1212
1213,Matthieu,Schruur,Male,1973-10-21,Accounting Assistant II,,High Net Worth,N,No,4,1213
1214,Martino,Shalcros,Male,1989-05-01,Internal Auditor,Property,High Net Worth,N,No,7,1214
1215,Dyann,Turbard,Female,1967-02-26,VP Quality Control,Manufacturing,Mass Customer,N,No,4,1215
1216,Frank,Vallerine,Female,1959-06-25,Software Test Engineer I,Telecommunications,Affluent Customer,N,Yes,7,1216
1217,Dulcinea,Janssen,Female,1968-08-19,Structural Engineer,Manufacturing,High Net Worth,N,No,9,1217
1218,Marlie,Lister,Female,1982-01-09,,,Mass Customer,N,Yes,9,1218
1219,Kaine,Parkeson,Male,1971-11-04,,Financial Services,Mass Customer,N,No,7,1219
1220,Paulie,Akerman,Male,1987-06-08,Editor,,High Net Worth,N,No,6,1220
1221,Byrom,Draisey,Male,1995-09-25,VP Product Management,Health,High Net Worth,N,Yes,10,1221
1222,Barbey,Ville,Female,1970-11-01,Account Executive,Property,Mass Customer,N,No,7,1222
1223,Kristyn,,Female,1965-01-05,Senior Sales Associate,Manufacturing,Mass Customer,N,Yes,7,1223
1224,Aundrea,Reisenberg,Female,1977-04-04,Junior Executive,Manufacturing,Mass Customer,N,No,4,1224
1225,Arte,Witchell,Male,1988-01-22,Clinical Specialist,Health,Mass Customer,N,Yes,11,1225
1226,Constantia,Sirr,Female,1981-03-16,Director of Sales,Health,Mass Customer,N,Yes,9,1226
1227,Carlina,Pencot,Female,1989-09-30,Software Engineer I,IT,Affluent Customer,N,Yes,10,1227
1228,Marti,Bisterfeld,Female,1962-04-27,Senior Cost Accountant,Financial Services,Affluent Customer,N,No,8,1228
1229,Sebastian,Trass,Male,2000-01-08,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,11,1229
1230,Eben,Powley,Male,1985-07-24,,Financial Services,Mass Customer,N,Yes,9,1230
1231,Aloisia,Shawel,Female,1973-07-28,Social Worker,Health,Affluent Customer,N,No,2,1231
1232,Stillmann,Wilfling,Male,1959-09-12,Help Desk Operator,Property,Affluent Customer,N,No,7,1232
1233,Keeley,Hawsby,Female,1978-07-07,,Retail,Affluent Customer,N,Yes,4,1233
1234,Rancell,Yven,Male,1965-04-19,Geologist I,,Mass Customer,N,No,5,1234
1235,Sharon,Cranage,Female,1969-02-28,Dental Hygienist,Health,Mass Customer,N,No,7,1235
1236,Bryanty,Megarrell,Male,1974-05-21,Web Designer IV,Financial Services,High Net Worth,N,Yes,8,1236
1237,Junia,Humerstone,Female,1969-12-31,Research Nurse,Health,High Net Worth,N,No,9,1237
1238,Steward,Beedham,Male,1978-06-01,Graphic Designer,,Affluent Customer,N,Yes,7,1238
1239,Carroll,Cobbin,Male,1978-02-28,,,Mass Customer,N,Yes,11,1239
1240,Pen,Earey,Female,1965-05-13,Sales Associate,Manufacturing,Mass Customer,N,Yes,8,1240
1241,Lolly,Junkison,Female,1986-03-22,Pharmacist,Health,Affluent Customer,N,Yes,10,1241
1242,Bartholomeo,Meeke,Male,1973-02-04,Human Resources Assistant III,Property,High Net Worth,N,Yes,2,1242
1243,Robbert,Blakey,Male,1953-08-09,Research Assistant II,Retail,Mass Customer,N,No,1,1243
1244,Glenn,Tinham,U,,Financial Analyst,Financial Services,Mass Customer,N,Yes,2,1244
1245,Erin,Shawell,Male,1994-05-31,Product Engineer,Manufacturing,Affluent Customer,N,No,2,1245
1246,Ibrahim,Wibrew,Male,1993-08-10,,,High Net Worth,N,No,7,1246
1247,Hildagarde,Eyrl,Female,1960-10-05,Geologist I,Entertainment,Affluent Customer,N,No,6,1247
1248,Genia,Bartel,Female,1963-12-18,General Manager,,Affluent Customer,N,Yes,4,1248
1249,Tabb,McKeowon,Male,1967-10-31,,Telecommunications,Mass Customer,N,No,2,1249
1250,Jacklyn,Kewley,Female,2001-11-02,Help Desk Technician,Manufacturing,Mass Customer,N,No,1,1250
1251,Codie,Arnecke,Male,1997-10-01,Desktop Support Technician,Property,Mass Customer,N,No,9,1251
1252,Les,Ellwood,Male,1965-01-16,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,6,1252
1253,Mahalia,,Female,1996-08-19,Research Assistant I,Manufacturing,Mass Customer,N,No,2,1253
1254,Quillan,McDuffie,Male,1958-12-18,Graphic Designer,Retail,Mass Customer,N,Yes,1,1254
1255,Erhart,Glazebrook,Male,1982-05-20,,Health,Affluent Customer,N,No,1,1255
1256,Granny,Lukes,Male,1986-05-11,Food Chemist,Health,High Net Worth,N,No,2,1256
1257,Prentiss,MacVicar,Male,1972-06-19,Assistant Professor,Property,Affluent Customer,N,Yes,2,1257
1258,Nefen,Ferriere,Male,1978-04-21,Geological Engineer,Manufacturing,Mass Customer,N,No,3,1258
1259,Emmi,Dymock,Female,1973-11-24,Assistant Professor,Financial Services,Mass Customer,N,No,1,1259
1260,Fremont,Spawton,Male,1989-10-01,Tax Accountant,Property,Mass Customer,N,No,2,1260
1261,Candice,Lohde,Female,1971-02-16,Legal Assistant,Manufacturing,Mass Customer,N,No,3,1261
1262,Aindrea,MacConchie,Female,1967-12-07,Technical Writer,,High Net Worth,N,Yes,1,1262
1263,Elliot,Posselow,Male,1973-06-16,Nurse,Manufacturing,Affluent Customer,N,No,3,1263
1264,Michail,Heart,Male,1994-02-28,,Health,Mass Customer,N,Yes,9,1264
1265,Kipper,Monck,Male,1987-07-22,Biostatistician I,Property,Mass Customer,N,Yes,6,1265
1266,Harry,,Male,1978-05-02,Human Resources Manager,Health,Mass Customer,N,Yes,6,1266
1267,Leopold,Dainton,Male,1979-06-03,Safety Technician IV,Entertainment,Affluent Customer,N,Yes,4,1267
1268,Baudoin,McCartney,Male,1989-12-06,,Financial Services,High Net Worth,N,Yes,5,1268
1269,Ravid,Kilgallon,Male,1990-08-25,Account Coordinator,Property,High Net Worth,N,Yes,2,1269
1270,Cullen,Langshaw,Male,1983-02-27,Paralegal,Financial Services,Affluent Customer,N,No,7,1270
1271,Jo-anne,Pringer,Female,1994-07-11,Accounting Assistant II,Telecommunications,Mass Customer,N,Yes,2,1271
1272,Nettie,Bulfit,Female,1985-04-04,,Manufacturing,Affluent Customer,N,No,8,1272
1273,Hieronymus,Whinray,Male,1974-07-31,General Manager,Financial Services,Affluent Customer,N,Yes,1,1273
1274,Emmerich,Tinkler,Male,1977-11-16,Mechanical Systems Engineer,Manufacturing,Mass Customer,N,No,4,1274
1275,Francisca,Whittek,Female,1966-01-10,General Manager,Health,Mass Customer,N,Yes,3,1275
1276,Farrel,Waiting,Male,1964-06-07,Dental Hygienist,Health,Affluent Customer,N,No,7,1276
1277,Elias,Gerrie,Male,1972-12-26,Help Desk Technician,,Mass Customer,N,Yes,8,1277
1278,Betsy,Schruurs,Female,1998-11-15,Pharmacist,Health,Affluent Customer,N,No,5,1278
1279,Burr,Lygoe,Male,1962-08-12,Staff Accountant I,Financial Services,Mass Customer,N,No,7,1279
1280,Horacio,Peyntue,Male,1978-01-24,Marketing Assistant,Manufacturing,High Net Worth,N,Yes,8,1280
1281,Leighton,Zisneros,Male,1968-07-07,Administrative Assistant III,Manufacturing,Affluent Customer,N,Yes,6,1281
1282,Garald,Pidler,Male,1980-11-15,Programmer Analyst III,Entertainment,Affluent Customer,N,Yes,8,1282
1283,Tory,Minnette,Female,1994-08-23,Clinical Specialist,Health,Mass Customer,N,No,4,1283
1284,Alexis,Aronov,Male,1976-01-28,Junior Executive,Entertainment,Affluent Customer,N,No,7,1284
1285,Tomkin,Fudge,Male,1973-05-23,Office Assistant III,Manufacturing,Mass Customer,N,Yes,1,1285
1286,Mina,Clawley,Female,1975-06-28,Senior Quality Engineer,Manufacturing,High Net Worth,N,Yes,5,1286
1287,Nicko,Saddleton,Male,1960-10-23,Systems Administrator I,Financial Services,Mass Customer,N,Yes,2,1287
1288,Abra,Cuardall,Female,1979-10-07,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,3,1288
1289,Shelley,Stroyan,Male,1973-07-16,,,Mass Customer,N,Yes,6,1289
1290,Vassily,Ramalho,Male,1967-08-08,VP Marketing,Financial Services,High Net Worth,N,Yes,7,1290
1291,Warner,Zuker,Male,1980-08-16,Quality Engineer,Health,Mass Customer,N,No,7,1291
1292,Alice,Backson,Female,1961-06-02,,,Affluent Customer,N,No,6,1292
1293,Vidovic,Fretson,Male,1980-10-07,Quality Engineer,IT,Mass Customer,N,No,7,1293
1294,Cari,Worling,Female,1974-09-28,,Manufacturing,Mass Customer,N,Yes,5,1294
1295,Irving,Murton,Male,1997-01-25,Nurse,Argiculture,Mass Customer,N,Yes,8,1295
1296,Essy,Vondrak,Female,1989-03-11,Paralegal,Financial Services,Affluent Customer,N,Yes,9,1296
1297,Shay,Gimbart,Male,1981-02-12,Social Worker,Health,Mass Customer,N,No,7,1297
1298,Guglielmo,Yele,Male,1974-04-06,Research Nurse,Health,Mass Customer,N,No,7,1298
1299,Maddy,Aiskovitch,Female,1977-01-17,Media Manager IV,,Affluent Customer,N,No,1,1299
1300,Sisely,Strelitzer,Female,1991-03-10,Physical Therapy Assistant,Financial Services,Affluent Customer,N,Yes,7,1300
1301,Trix,,Female,1991-11-25,Structural Analysis Engineer,Health,Mass Customer,N,No,4,1301
1302,Ericka,Eggers,Female,1998-05-03,Biostatistician I,Financial Services,Affluent Customer,N,Yes,7,1302
1303,Nollie,Guilliatt,Male,1972-04-27,,Argiculture,Mass Customer,N,No,6,1303
1304,Emmy,Lumbly,Male,1977-11-16,Administrative Assistant III,,High Net Worth,N,No,7,1304
1305,Averil,Gentiry,Male,1970-03-01,Executive Secretary,Financial Services,High Net Worth,N,Yes,8,1305
1306,Doyle,Oleksinski,Male,1956-04-12,Occupational Therapist,Health,Affluent Customer,N,Yes,9,1306
1307,Emlyn,Musgrave,Female,1970-09-06,Dental Hygienist,Health,High Net Worth,N,Yes,7,1307
1308,Andrey,Conre,Male,1976-08-27,Analog Circuit Design manager,,Affluent Customer,N,Yes,8,1308
1309,Adlai,Fabry,Male,1977-03-22,VP Marketing,,Mass Customer,N,No,4,1309
1310,Keane,Leebeter,Male,1986-12-20,Geological Engineer,Manufacturing,High Net Worth,N,Yes,8,1310
1311,Sharona,Cunah,Female,1984-10-06,VP Accounting,Financial Services,Mass Customer,N,Yes,10,1311
1312,Magda,Baugh,Female,1994-07-16,Food Chemist,Health,Affluent Customer,N,No,7,1312
1313,Hughie,Laboune,Male,1986-02-09,Analyst Programmer,Property,Mass Customer,N,No,2,1313
1314,De,Eilhart,Female,1970-02-23,Clinical Specialist,Health,Mass Customer,N,Yes,6,1314
1315,Ebba,Comport,Female,1973-06-24,,IT,Mass Customer,N,Yes,2,1315
1316,Steven,Castellaccio,Male,1990-03-06,Recruiter,Retail,High Net Worth,N,Yes,3,1316
1317,Barrett,Lindley,Male,1973-01-18,General Manager,Retail,Mass Customer,N,Yes,6,1317
1318,Barbe,Assender,Female,1966-08-17,Senior Developer,Financial Services,Mass Customer,N,Yes,8,1318
1319,Trevor,St. Paul,Male,1955-07-18,,Entertainment,Mass Customer,N,Yes,7,1319
1320,Fae,,Female,1983-10-29,,Manufacturing,High Net Worth,N,Yes,5,1320
1321,Bree,Domenge,Female,1994-07-05,Editor,Argiculture,Affluent Customer,N,No,4,1321
1322,Kathye,Christie,Female,2001-10-16,Data Coordiator,Financial Services,Mass Customer,N,Yes,8,1322
1323,Kristofor,Mockes,Male,1988-04-04,Account Executive,,High Net Worth,N,Yes,8,1323
1324,Randie,Arnowitz,Female,1978-02-22,Web Designer III,Manufacturing,Mass Customer,N,No,8,1324
1325,Ty,Belliard,Male,1968-08-25,Account Executive,Argiculture,High Net Worth,N,Yes,7,1325
1326,Goddard,Tinn,Male,1966-02-23,Biostatistician III,Health,Affluent Customer,N,Yes,6,1326
1327,Sarita,Khosa,Female,1995-11-25,Director of Sales,Property,Affluent Customer,N,No,7,1327
1328,Stavro,Gargett,Male,1981-09-02,Budget/Accounting Analyst IV,IT,Mass Customer,N,Yes,10,1328
1329,Wendy,Randlesome,Female,1989-07-15,Database Administrator IV,,Mass Customer,N,No,2,1329
1330,Gery,Headrick,Male,1985-08-02,Technical Writer,,Affluent Customer,N,No,2,1330
1331,Edward,Hawkwood,Male,1987-03-24,Tax Accountant,Telecommunications,High Net Worth,N,No,5,1331
1332,Garek,De la Barre,Male,1978-05-01,Technical Writer,,Mass Customer,N,Yes,6,1332
1333,Phillipp,McMonnies,Male,1973-08-23,Compensation Analyst,Financial Services,High Net Worth,N,No,8,1333
1334,Cicily,Jenks,Female,1998-10-23,Senior Financial Analyst,Financial Services,Mass Customer,N,No,9,1334
1335,Sibylla,Marlon,Female,1997-08-14,,Entertainment,Mass Customer,N,Yes,8,1335
1336,Moise,Inde,Male,1989-03-13,Physical Therapy Assistant,,Mass Customer,N,Yes,7,1336
1337,Damara,Wheatland,Female,1988-03-08,Structural Engineer,Health,Mass Customer,N,No,7,1337
1338,Giuseppe,Tezure,Male,1980-11-24,Product Engineer,,High Net Worth,N,No,8,1338
1339,Mariam,Guiel,Female,1978-12-09,Editor,IT,High Net Worth,N,No,8,1339
1340,Crawford,Dreini,Male,1977-11-05,Statistician I,,High Net Worth,N,No,4,1340
1341,Parry,Rigolle,Male,1986-05-18,Computer Systems Analyst I,Financial Services,Affluent Customer,N,No,1,1341
1342,Barnett,Morville,Male,1962-04-11,,Retail,Affluent Customer,N,Yes,4,1342
1343,Creight,Deery,Male,1979-12-10,Dental Hygienist,Health,High Net Worth,N,No,2,1343
1344,Renelle,Tutin,Female,1995-11-02,Tax Accountant,Manufacturing,Mass Customer,N,No,2,1344
1345,Jeth,Marien,Male,1960-09-11,Senior Sales Associate,Manufacturing,Mass Customer,N,No,10,1345
1346,Woody,Dowthwaite,Male,1970-06-19,Administrative Assistant IV,Telecommunications,Mass Customer,N,No,7,1346
1347,Leisha,Signoret,Female,1977-12-16,Help Desk Operator,Manufacturing,Mass Customer,N,Yes,2,1347
1348,Lowe,Hinckes,Male,1984-04-10,VP Sales,,High Net Worth,N,No,7,1348
1349,Curran,Gush,Male,1997-05-07,Electrical Engineer,Manufacturing,Affluent Customer,N,No,1,1349
1350,Bing,Vicar,Male,1957-09-30,Staff Scientist,Retail,Mass Customer,N,Yes,4,1350
1351,Lorettalorna,,U,,Office Assistant IV,IT,High Net Worth,N,No,4,1351
1352,Jerald,Lesly,Male,1954-12-28,Electrical Engineer,Manufacturing,High Net Worth,N,No,8,1352
1353,Phebe,Dockwra,Female,1980-03-31,Clinical Specialist,Health,Mass Customer,N,Yes,1,1353
1354,Karee,Hyman,Female,2000-10-15,Analyst Programmer,Financial Services,Affluent Customer,N,No,3,1354
1355,Isador,Hallitt,Male,2001-04-04,VP Quality Control,Property,Mass Customer,N,No,5,1355
1356,Ofella,Walbrook,Female,1981-02-24,Account Representative I,,High Net Worth,N,No,5,1356
1357,Waylin,Eassom,Male,1993-05-14,Research Nurse,Health,High Net Worth,N,No,4,1357
1358,Gerome,Whittock,Male,1994-04-11,Dental Hygienist,Health,High Net Worth,N,No,5,1358
1359,Estrella,Carwithen,Female,1993-02-24,Help Desk Technician,Retail,Mass Customer,N,No,5,1359
1360,Maurice,Blas,Male,1970-07-04,Design Engineer,Manufacturing,Mass Customer,N,Yes,6,1360
1361,Gradeigh,Saltmarshe,Male,1964-12-12,Professor,Manufacturing,Affluent Customer,N,No,5,1361
1362,Giuditta,Dearlove,Female,1973-02-20,Account Executive,Manufacturing,Affluent Customer,N,Yes,9,1362
1363,Boniface,Kivelhan,Male,1961-10-16,Associate Professor,Financial Services,Mass Customer,N,No,7,1363
1364,Selby,Cabbell,Male,1978-04-20,Junior Executive,Manufacturing,Mass Customer,N,No,10,1364
1365,Shurlocke,Pirie,Male,1992-04-19,Research Associate,Health,Mass Customer,N,No,6,1365
1366,Zacharia,Rigler,Male,1974-06-30,Computer Systems Analyst IV,Retail,Affluent Customer,N,No,6,1366
1367,Fredrika,Danielkiewicz,Female,1973-06-29,Internal Auditor,Retail,Mass Customer,N,No,1,1367
1368,Aarika,Magog,Female,1973-04-14,,Property,Mass Customer,N,No,8,1368
1369,Ilka,Allabush,Female,1994-05-08,Civil Engineer,Manufacturing,Mass Customer,N,Yes,8,1369
1370,Chastity,Martinat,Female,1986-10-23,Computer Systems Analyst IV,Property,Mass Customer,N,No,10,1370
1371,Aretha,Joscelyn,Female,1959-08-02,Design Engineer,Retail,Mass Customer,N,Yes,8,1371
1372,Rockie,Wheldon,Male,1980-07-02,Computer Systems Analyst III,Manufacturing,Affluent Customer,N,No,5,1372
1373,Shaylynn,Epsley,Female,1958-09-23,Director of Sales,Financial Services,Mass Customer,N,Yes,10,1373
1374,Cleveland,Spilling,Male,1976-01-13,,Manufacturing,Mass Customer,N,No,6,1374
1375,Archie,Van den Hof,Male,1978-12-07,Analog Circuit Design manager,Financial Services,Affluent Customer,N,No,9,1375
1376,Pail,,Male,1966-03-12,Environmental Tech,Health,Mass Customer,N,Yes,9,1376
1377,Giacomo,Roseburgh,Male,1989-05-11,Mechanical Systems Engineer,Retail,Mass Customer,N,Yes,8,1377
1378,Ellie,Prester,Female,1978-06-18,,Property,Affluent Customer,N,Yes,8,1378
1379,Lou,Drews,Female,1989-06-16,Legal Assistant,Financial Services,Mass Customer,N,Yes,6,1379
1380,Lavina,Clavey,Female,1998-09-30,Financial Analyst,Financial Services,Mass Customer,N,No,7,1380
1381,Ellary,Ramsey,Male,1985-03-11,Engineer IV,Manufacturing,Affluent Customer,N,Yes,10,1381
1382,Lucio,Reame,Male,1989-10-23,Data Coordiator,Manufacturing,High Net Worth,N,Yes,9,1382
1383,Coriss,Casarino,Female,1957-10-29,Software Consultant,IT,Affluent Customer,N,No,6,1383
1384,Marcile,Carren,Female,1998-09-09,Quality Control Specialist,Manufacturing,Mass Customer,N,No,8,1384
1385,Melesa,Priddy,Female,1957-08-17,Cost Accountant,Financial Services,Mass Customer,N,No,10,1385
1386,Mufinella,Kalvin,Female,1967-06-12,Help Desk Technician,Retail,Mass Customer,N,Yes,7,1386
1387,Natalee,Comport,Female,1977-07-11,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,9,1387
1388,Carny,Shilstone,Male,1972-08-14,Internal Auditor,Financial Services,Mass Customer,N,No,6,1388
1389,Reina,Drever,Female,1962-05-14,,Health,Affluent Customer,N,No,8,1389
1390,Christyna,Feldberg,Female,2000-01-25,Accounting Assistant I,Retail,High Net Worth,N,Yes,9,1390
1391,Winni,Cana,Female,1976-08-05,Marketing Assistant,Retail,High Net Worth,N,No,5,1391
1392,Marris,Waison,Female,2000-01-15,Human Resources Manager,Financial Services,Mass Customer,N,No,4,1392
1393,Adria,MacRorie,Female,1976-03-10,,Manufacturing,Mass Customer,N,No,5,1393
1394,Freemon,Perago,Male,1978-01-27,,Health,Mass Customer,N,Yes,6,1394
1395,Jandy,Pennazzi,Female,1957-12-23,VP Product Management,,High Net Worth,N,Yes,9,1395
1396,Sinclair,Melonby,Male,1987-10-07,Cost Accountant,Financial Services,Mass Customer,N,No,4,1396
1397,Dimitri,Durie,Male,1979-01-21,Legal Assistant,Manufacturing,Mass Customer,N,Yes,9,1397
1398,Anderea,Pulteneye,Female,1966-11-29,Project Manager,Manufacturing,Mass Customer,N,No,8,1398
1399,Kaye,Clulow,Female,1967-09-08,Staff Scientist,Manufacturing,Mass Customer,N,No,7,1399
1400,Rikki,Eytel,Female,1982-05-23,Senior Developer,Manufacturing,Affluent Customer,N,Yes,8,1400
1401,Ashien,Winspare,Female,1978-09-30,,Financial Services,High Net Worth,N,No,4,1401
1402,Hillier,Andraud,Male,2001-12-08,Assistant Professor,Telecommunications,Mass Customer,N,No,6,1402
1403,Germana,McFadin,Female,1980-12-01,Geologist II,Retail,Mass Customer,N,No,10,1403
1404,Emmott,Mercik,Male,1957-07-30,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,1,1404
1405,Kylie,Spriggin,Female,1958-04-05,VP Product Management,Manufacturing,High Net Worth,N,Yes,2,1405
1406,Georges,Tilne,Male,1970-05-05,Cost Accountant,Financial Services,High Net Worth,N,Yes,5,1406
1407,Tamarah,Sobtka,Female,1980-10-04,Structural Analysis Engineer,Manufacturing,Mass Customer,N,Yes,7,1407
1408,Kendricks,Plastow,Male,1997-06-22,Dental Hygienist,Health,High Net Worth,N,No,4,1408
1409,Tiffi,Hartless,Female,1996-05-07,Help Desk Technician,,Mass Customer,N,No,1,1409
1410,Althea,Macvey,Female,1997-01-22,Marketing Manager,Retail,High Net Worth,N,Yes,8,1410
1411,Katrina,Coltart,Female,1994-05-04,Registered Nurse,Health,Mass Customer,N,Yes,8,1411
1412,Antonetta,Dumbrall,Female,1991-09-04,Tax Accountant,,Mass Customer,N,Yes,10,1412
1413,Vi,Lauga,Female,1998-04-24,Administrative Assistant II,Financial Services,Mass Customer,N,No,7,1413
1414,Allison,Clowton,Female,1980-02-29,Help Desk Technician,Retail,Mass Customer,N,Yes,5,1414
1415,Merilyn,Dikle,Female,1998-12-14,Executive Secretary,Property,High Net Worth,N,Yes,9,1415
